STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TSUN,TMAX,TMIN
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151110,0,-9999,183,78
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151111,0,-9999,183,67
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151112,0,-9999,194,22
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151113,0,-9999,206,39
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151114,0,-9999,222,56
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151115,0,-9999,217,56
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151116,0,-9999,217,89
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151117,0,-9999,244,100
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151118,0,-9999,250,89
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151119,0,-9999,250,72
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151120,0,-9999,261,83
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151121,0,-9999,261,106
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151122,0,-9999,233,67
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151123,0,-9999,233,50
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151124,0,-9999,228,61
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151125,0,-9999,200,94
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151126,0,-9999,161,44
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151127,0,-9999,128,67
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151128,0,-9999,128,6
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151129,0,-9999,133,17
GHCND:USC00049099,TWENTYNINE PALMS CA US,602,34.128,-116.0369,20151130,0,-9999,139,-11
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140101,0,-9999,206,61
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140102,0,-9999,244,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140103,0,-9999,233,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140104,0,-9999,161,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140105,0,-9999,228,67
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140106,0,-9999,222,67
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140107,0,-9999,206,72
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140108,0,-9999,167,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140109,0,-9999,161,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140110,0,-9999,206,122
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140111,0,-9999,183,83
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140112,0,-9999,239,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140113,0,-9999,239,72
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140114,0,-9999,250,83
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140115,0,-9999,261,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140116,0,-9999,278,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140117,0,-9999,272,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140118,0,-9999,256,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140119,0,-9999,211,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140120,0,-9999,211,56
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140121,0,-9999,217,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140122,0,-9999,217,94
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140123,0,-9999,172,94
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140124,0,-9999,194,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140125,0,-9999,222,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140126,3,-9999,200,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140127,0,-9999,178,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140128,0,-9999,172,83
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140129,0,-9999,228,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140130,0,-9999,172,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140131,0,-9999,194,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140201,0,-9999,189,56
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140202,28,-9999,172,72
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140203,0,-9999,183,56
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140204,0,-9999,178,56
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140205,0,-9999,156,50
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140206,46,-9999,144,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140207,0,-9999,156,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140208,0,-9999,150,83
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140209,0,-9999,178,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140210,0,-9999,217,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140211,0,-9999,222,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140212,0,-9999,189,94
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140213,0,-9999,200,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140214,0,-9999,189,83
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140215,0,-9999,178,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140216,0,-9999,178,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140217,0,-9999,172,94
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140218,0,-9999,172,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140219,0,-9999,161,83
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140220,0,-9999,272,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140221,0,-9999,261,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140222,0,-9999,217,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140223,0,-9999,172,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140224,0,-9999,178,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140225,0,-9999,178,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140226,3,-9999,167,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140227,419,-9999,172,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140228,478,-9999,167,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140301,429,-9999,144,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140302,86,-9999,156,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140303,0,-9999,189,94
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140304,0,-9999,233,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140305,0,-9999,222,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140306,0,-9999,250,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140307,0,-9999,239,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140308,0,-9999,278,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140309,0,-9999,278,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140310,0,-9999,250,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140311,0,-9999,250,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140312,0,-9999,244,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140313,0,-9999,239,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140314,0,-9999,217,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140315,0,-9999,289,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140316,0,-9999,300,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140317,0,-9999,289,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140318,0,-9999,244,122
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140319,0,-9999,217,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140320,0,-9999,222,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140321,0,-9999,194,122
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140322,0,-9999,194,122
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140323,0,-9999,189,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140324,0,-9999,183,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140325,0,-9999,183,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140326,0,-9999,183,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140327,28,-9999,189,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140328,0,-9999,200,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140329,0,-9999,189,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140330,0,-9999,211,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140331,0,-9999,217,83
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140401,33,-9999,172,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140402,51,-9999,161,78
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140403,25,-9999,172,72
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140404,0,-9999,178,72
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140405,0,-9999,233,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140406,0,-9999,256,106
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140407,0,-9999,267,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140408,0,-9999,272,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140411,0,-9999,200,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140412,0,-9999,206,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140413,0,-9999,189,89
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140414,0,-9999,233,94
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140415,0,-9999,228,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140416,0,-9999,189,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140417,0,-9999,189,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140418,0,-9999,217,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140419,0,-9999,217,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140420,0,-9999,217,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140421,0,-9999,211,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140422,0,-9999,200,122
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140423,0,-9999,211,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140424,0,-9999,222,117
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140425,0,-9999,206,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140426,3,-9999,211,44
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140427,0,-9999,250,100
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140428,0,-9999,261,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140429,0,-9999,317,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140430,0,-9999,339,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140501,0,-9999,344,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140502,0,-9999,339,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140503,0,-9999,261,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140504,0,-9999,206,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140505,0,-9999,206,122
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140506,0,-9999,206,122
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140507,0,-9999,222,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140508,0,-9999,233,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140509,0,-9999,206,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140510,0,-9999,256,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140511,0,-9999,278,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140512,0,-9999,322,194
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140513,0,-9999,322,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140514,0,-9999,350,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140515,0,-9999,372,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140516,0,-9999,361,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140517,0,-9999,244,150
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140518,0,-9999,211,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140519,0,-9999,239,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140520,0,-9999,239,111
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140521,0,-9999,228,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140522,0,-9999,222,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140523,10,-9999,206,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140524,0,-9999,211,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140525,0,-9999,222,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140526,0,-9999,233,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140527,0,-9999,228,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140528,0,-9999,222,150
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140529,0,-9999,228,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140530,0,-9999,250,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140531,0,-9999,250,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140601,0,-9999,256,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140602,0,-9999,233,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140603,0,-9999,239,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140604,0,-9999,239,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140606,0,-9999,228,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140607,0,-9999,211,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140608,0,-9999,200,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140609,0,-9999,200,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140610,0,-9999,211,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140611,0,-9999,206,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140612,0,-9999,222,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140613,0,-9999,217,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140614,0,-9999,211,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140615,0,-9999,222,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140616,0,-9999,228,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140617,0,-9999,233,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140618,0,-9999,228,128
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140619,0,-9999,228,133
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140620,0,-9999,239,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140621,0,-9999,233,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140622,0,-9999,239,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140623,0,-9999,233,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140624,0,-9999,233,139
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140625,0,-9999,239,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140626,0,-9999,233,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140627,0,-9999,239,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140628,0,-9999,239,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140629,0,-9999,250,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140630,0,-9999,261,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140701,0,-9999,239,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140702,0,-9999,239,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140703,0,-9999,239,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140704,0,-9999,250,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140705,0,-9999,272,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140706,0,-9999,278,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140707,0,-9999,294,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140708,0,-9999,278,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140709,0,-9999,256,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140710,0,-9999,244,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140711,0,-9999,244,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140712,0,-9999,256,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140713,0,-9999,261,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140714,0,-9999,261,194
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140715,0,-9999,244,194
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140716,0,-9999,233,183
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140717,0,-9999,244,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140718,0,-9999,256,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140719,0,-9999,256,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140720,0,-9999,244,183
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140721,0,-9999,261,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140722,0,-9999,294,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140723,0,-9999,300,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140724,0,-9999,267,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140725,0,-9999,267,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140726,0,-9999,256,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140727,0,-9999,239,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140728,0,-9999,256,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140729,0,-9999,283,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140730,0,-9999,300,183
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140731,0,-9999,283,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140801,0,-9999,283,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140802,0,-9999,261,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140803,8,-9999,239,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140804,0,-9999,289,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140805,0,-9999,261,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140806,0,-9999,250,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140807,0,-9999,239,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140808,0,-9999,244,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140809,0,-9999,239,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140810,0,-9999,239,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140811,0,-9999,244,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140812,0,-9999,250,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140813,0,-9999,261,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140814,0,-9999,239,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140815,0,-9999,250,150
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140816,0,-9999,278,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140817,0,-9999,283,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140818,0,-9999,261,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140819,0,-9999,283,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140820,0,-9999,250,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140821,0,-9999,261,156
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140822,0,-9999,267,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140823,0,-9999,239,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140824,0,-9999,244,161
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140825,0,-9999,244,150
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140826,0,-9999,267,144
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140827,0,-9999,300,150
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140828,0,-9999,311,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140829,0,-9999,317,167
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140830,0,-9999,289,178
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140831,0,-9999,239,183
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140901,0,-9999,244,172
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20140902,0,-9999,272,178
